old_identifier	proposed_identifier	occurrences	files	category	action	clusters
prec_of_prec_mul_X_sub_C_both_of_roots_le	strictInterl_of_strictInterl_mul_X_sub_C_both_of_roots_le	2	1	lean_declaration	manual_semantic_rename	WagnerX
prec_of_prec_mul_X_sub_C_of_sameDegree_of_roots_le	strictInterl_of_strictInterl_mul_X_sub_C_of_sameDegree_of_roots_le	4	3	lean_declaration	manual_semantic_rename	BrandenVecchi,PosCombo.lean,SymmetricDecomposition
prec_of_prec_or_revPrec_of_root_asymmetry	strictInterl_of_strictInterl_or_reverse_of_root_asymmetry	6	2	lean_declaration	manual_semantic_rename	PosCombo.lean,SymmetricDecomposition
prec_of_prec_shifted_pair_sameDegree	strictInterl_of_strictInterl_shifted_pair_sameDegree	3	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_of_prec_shifted_pair_sameDegree_nonneg	strictInterl_of_strictInterl_shifted_pair_sameDegree_nonneg	2	2	lean_declaration	manual_semantic_rename	AffineFamily.lean,CommonInterleaver
prec_of_prec_X_mul_of_nonneg	strictInterl_of_strictInterl_X_mul_of_nonneg	5	4	lean_declaration	manual_semantic_rename	AffineFamily,EulerOperator,WagnerX
prec_of_quadratic_derivative_bilinear	strictInterl_of_quadratic_derivative_bilinear	3	2	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_of_quadratic_derivative_linear	strictInterl_of_quadratic_derivative_linear	2	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_of_quadratic_derivative_linear_offset	strictInterl_of_quadratic_derivative_linear_offset	3	2	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_of_quadratic_derivative_linear_quadratic_seed	strictInterl_of_quadratic_derivative_linear_quadratic_seed	1	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_of_quadratic_derivative_shift	strictInterl_of_quadratic_derivative_shift	2	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_of_reverse_prec_of_roots_sum_le	StrictInterl.of_reverse_of_roots_sum_le	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Basic
prec_of_right_factor_combo_of_natDegree_ge	strictInterl_of_right_factor_combo_of_natDegree_ge	1	1	lean_declaration	manual_semantic_rename	ObreschkoffConverse
prec_of_slots_polyOfDescRoots	strictInterl_of_slots_polyOfDescRoots	5	3	lean_declaration	manual_semantic_rename	CommonInterleaver,CommonInterleaverSeq.lean
prec_of_slots_polyOfDescRootsDesc	strictInterl_of_slots_polyOfDescRootsDesc	2	1	lean_declaration	manual_semantic_rename	CommonInterleaverSeq.lean
prec_of_stable_general	strictInterl_of_stable_general	10	6	tactic_declaration	manual_alias_then_migrate	BorceaBranden,ClassicalHurwitzMatrix,HermiteBiehler,SamePhaseInterlacing.lean,Tactic
prec_of_stable_monic_two	strictInterl_of_stable_monic_two	1	1	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_stable_same_degree	strictInterl_of_stable_same_degree	2	1	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_stable_same_degree_no_common	strictInterl_of_stable_same_degree_no_common	3	2	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_stable_succ_degree	strictInterl_of_stable_succ_degree	3	2	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_stable_two	strictInterl_of_stable_two	2	1	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_stable_two_one	strictInterl_of_stable_two_one	2	1	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_of_strict_signs_of_endSigns_even	strictInterl_of_strict_signs_of_endSigns_even	4	3	lean_declaration	manual_semantic_rename	AffineFamily,MaWang
prec_of_strict_signs_of_endSigns_odd	strictInterl_of_strict_signs_of_endSigns_odd	4	3	lean_declaration	manual_semantic_rename	AffineFamily,MaWang
prec_of_strict_signs_of_strict_outer_roots	strictInterl_of_strict_signs_of_strict_outer_roots	6	1	lean_declaration	manual_semantic_rename	MaWang
prec_of_upperHalfPlaneStable_hermiteBiehler	strictInterl_of_upperHalfPlaneStable_hermiteBiehler	4	3	lean_declaration	manual_semantic_rename	MultivariateStability,PFPolynomial,SamePhaseInterlacing.lean
prec_of_wronskian_pos_succ	strictInterl_of_wronskian_pos_succ	3	3	lean_declaration	manual_semantic_rename	Bezoutian,HermiteBiehler,Wronskian
prec_one_add_X_quadratic_of_two_le	strictInterl_one_add_X_quadratic_of_two_le	4	2	lean_declaration	manual_semantic_rename	Applications,DerivativeRecurrence
prec_one_sub_X_derivative_right	strictInterl_one_sub_X_derivative_right	1	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_one_sub_X_mul_derivative_right_of_nonnegCoeffs	strictInterl_one_sub_X_mul_derivative_right_of_nonnegCoeffs	2	2	lean_declaration	manual_semantic_rename	AffineDerivative.lean,CombinatorialExamples
prec_one_X_add_C	strictInterl_one_X_add_C	3	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_or_revPrec_of_allComboRealRooted_ordered	strictInterl_or_reverse_of_allComboRealRooted_ordered	3	2	reference_or_local	migrate_with_declaration_owner	CommonInterleaver
prec_or_revPrec_of_eq_zero_or_simple_combo_sameDegree	strictInterl_or_reverse_of_eq_zero_or_simple_combo_sameDegree	2	1	lean_declaration	manual_semantic_rename	ObreschkoffConverse
prec_or_revPrec_of_natDegree_le_one	strictInterl_or_reverse_of_natDegree_le_one	6	2	lean_declaration	manual_semantic_rename	CommonInterleaver,HermiteBiehler
prec_or_revPrec_of_posComboRealRooted_of_no_common	strictInterl_or_reverse_of_posComboRealRooted_of_no_common	5	4	lean_declaration	manual_semantic_rename	CommonInterleaver,PosCombo.lean
prec_or_revPrec_of_same_degree_one	strictInterl_or_reverse_of_same_degree_one	4	3	lean_declaration	manual_semantic_rename	CommonInterleaver,ObreschkoffConverse,PosCombo.lean
prec_parts_of_evenShape	strictInterl_parts_of_evenShape	3	2	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_parts_of_oddShape	strictInterl_parts_of_oddShape	4	3	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_polarTheta_self	strictInterl_polarTheta_self	6	3	lean_declaration	manual_semantic_rename	EulerOperator,EulerianCompletion
prec_polarTheta_thetaPlusOne	strictInterl_polarTheta_thetaPlusOne	2	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_polarTheta_thetaPlusOne_boundary	strictInterl_polarTheta_thetaPlusOne_boundary	1	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_polyOfDescRootsDesc_of_ofFn_slots	strictInterl_polyOfDescRootsDesc_of_ofFn_slots	3	1	lean_declaration	manual_semantic_rename	CommonInterleaverSeq.lean
prec_pos_X_lag_combo_of_prec_nonneg	strictInterl_pos_X_lag_combo_of_strictInterl_nonneg	7	2	tactic_declaration	manual_alias_then_migrate	Tactic
prec_pos_X_lag_combo_sequence	strictInterl_pos_X_lag_combo_sequence	10	3	tactic_declaration	manual_alias_then_migrate	Tactic
prec_pos_X_sub_C_lag_combo_sequence	strictInterl_pos_X_sub_C_lag_combo_sequence	3	2	tactic_declaration	manual_alias_then_migrate	Tactic
prec_positive_euler_lag_sequence	strictInterl_positive_euler_lag_sequence	2	1	tactic_declaration	manual_alias_then_migrate	Tactic
prec_recurrenceCoreSturmDerangementsExc	strictInterl_recurrenceCoreSturmDerangementsExc	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_refl	StrictInterl.refl	1	1	deprecated_compatibility	use_canonical_keep_wrapper	Linear.lean
prec_right_pair_of_affine_family_degree_one	strictInterl_right_pair_of_affine_family_degree_one	4	2	reference_or_local	migrate_with_declaration_owner	AffineFamily,AffineFamily.lean
prec_right_pair_of_affine_family_high_degree	strictInterl_right_pair_of_affine_family_high_degree	3	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_affine_family_high_degree_core	strictInterl_right_pair_of_affine_family_high_degree_core	3	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_affine_family_high_degree_remaining	strictInterl_right_pair_of_affine_family_high_degree_remaining	2	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_affine_family_nonneg	strictInterl_right_pair_of_affine_family_nonneg	2	2	lean_declaration	manual_semantic_rename	AffineFamily.lean,CommonInterleaver
prec_right_pair_of_affine_family_nonneg_degree_one	strictInterl_right_pair_of_affine_family_nonneg_degree_one	2	2	lean_declaration	manual_semantic_rename	AffineFamily,CommonInterleaver
prec_right_pair_of_affine_family_nonneg_sameDegree	strictInterl_right_pair_of_affine_family_nonneg_sameDegree	1	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_common_root_factor	strictInterl_right_pair_of_common_root_factor	2	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_prec_or_revPrec_of_no_common	strictInterl_right_pair_of_strictInterl_or_reverse_of_no_common	3	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_pair_of_prec_or_revPrec_of_no_common_fg_of_not_isRoot_zero	strictInterl_right_pair_of_strictInterl_or_reverse_of_no_common_fg_of_not_isRoot_zero	1	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_pair_of_prec_or_revPrec_of_no_common_nonneg	strictInterl_right_pair_of_strictInterl_or_reverse_of_no_common_nonneg	2	2	lean_declaration	manual_semantic_rename	AffineFamily,CommonInterleaver
prec_right_pair_of_prec_shifted_pair_sameDegree	strictInterl_right_pair_of_strictInterl_shifted_pair_sameDegree	4	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_right_pair_of_root_zero_factor	strictInterl_right_pair_of_root_zero_factor	1	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_pair_sameDegree_no_common_of_end_sign_data	strictInterl_right_pair_sameDegree_no_common_of_end_sign_data	1	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_pair_sameDegree_of_sign_data	strictInterl_right_pair_sameDegree_of_sign_data	2	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_pair_succDegree_no_common_of_sign_data	strictInterl_right_pair_succDegree_no_common_of_sign_data	1	1	lean_declaration	manual_semantic_rename	AffineFamily
prec_right_shear_of_scaled_cancellation	strictInterl_right_shear_of_scaled_cancellation	1	1	lean_declaration	manual_semantic_rename	FolkloreLemma.lean
prec_rootPolynomial_cons_move	strictInterl_rootPolynomial_cons_move	3	1	lean_declaration	manual_semantic_rename	FiniteFreeRootCount.lean
prec_roots_deg1	strictInterl_roots_deg1	2	1	lean_declaration	manual_semantic_rename	HermiteBiehler
prec_rotatedParts_of_evenShape	strictInterl_rotatedParts_of_evenShape	6	3	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_rotatedParts_of_oddShape	strictInterl_rotatedParts_of_oddShape	6	3	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_rotatedParts_of_posLeading	strictInterl_rotatedParts_of_posLeading	1	1	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_rotatedParts_swapped_of_posLeading	strictInterl_rotatedParts_swapped_of_posLeading	1	1	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_routhReducedOddPart_of_evenShape	strictInterl_routhReducedOddPart_of_evenShape	4	3	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_routhReducedOddPart_of_oddShape	strictInterl_routhReducedOddPart_of_oddShape	6	2	reference_or_local	migrate_with_declaration_owner	ClassicalHurwitzMatrix
prec_same_of_root_sign_data	strictInterl_same_of_root_sign_data	2	2	lean_declaration	manual_semantic_rename	AffineFamily,PosCombo.lean
prec_same_of_strict_signs_of_right_root	strictInterl_same_of_strict_signs_of_right_root	4	3	lean_declaration	manual_semantic_rename	MaWang,PosCombo.lean
prec_sameDegree_shift_left_of_roots_le	strictInterl_sameDegree_shift_left_of_roots_le	1	1	lean_declaration	manual_semantic_rename	PosCombo.lean
prec_sameDegree_to_prec_mul_X_of_roots_nonpos	strictInterl_sameDegree_to_strictInterl_mul_X_of_roots_nonpos	4	3	lean_declaration	manual_semantic_rename	PosCombo.lean,ShiftLemma.lean,WagnerX
prec_sameDegree_to_prec_mul_X_sub_C_of_roots_le	strictInterl_sameDegree_to_strictInterl_mul_X_sub_C_of_roots_le	6	3	lean_declaration	manual_semantic_rename	Interlacing,PosCombo.lean,SymmetricDecomposition
prec_self_add_C_mul_theta_X_polarTheta_boundary	strictInterl_self_add_C_mul_theta_X_polarTheta_boundary	1	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_self_mul_X_of_nonneg	strictInterl_self_mul_X_of_nonneg	9	6	tactic_declaration	manual_alias_then_migrate	AffineFamily,CommonInterleaver,LinearPowerFamily.lean,Tactic,ThresholdMatrix,VeroneseMatrix.lean
prec_self_mul_X_sub_C_of_roots_le	strictInterl_self_mul_X_sub_C_of_roots_le	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_self_theta	strictInterl_self_theta	3	2	lean_declaration	manual_semantic_rename	EulerOperator
prec_self_theta_of_natDegree_ne_zero	strictInterl_self_theta_of_natDegree_ne_zero	3	2	lean_declaration	manual_semantic_rename	EulerOperator,WangYeh
prec_self_thetac	strictInterl_self_thetac	2	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_self_X_mul_of_nonneg	strictInterl_self_X_mul_of_nonneg	6	5	lean_declaration	manual_semantic_rename	AffineFamily,BrandenVecchi,EulerOperator,WagnerX
prec_self_X_sub_C_mul	strictInterl_self_X_sub_C_mul	4	3	lean_declaration	manual_semantic_rename	EulerianMixedCompatibility.lean,GarloffWagner
prec_sequence_of_affineFavardChainPackage	strictInterl_sequence_of_affineFavardChainPackage	2	1	lean_declaration	manual_semantic_rename	Favard
prec_sequence_of_base_and_degree_branches	strictInterl_sequence_of_base_and_degree_branches	5	2	tactic_declaration	manual_alias_then_migrate	SequenceClosure.lean,Tactic
prec_sequence_of_base_and_step	strictInterl_sequence_of_base_and_step	12	6	tactic_declaration	manual_alias_then_migrate	LiuWang,MaWang,SequenceClosure.lean,Tactic
prec_sequence_of_endpointPairPackage	strictInterl_sequence_of_endpointPairPackage	3	1	lean_declaration	manual_semantic_rename	ProductSequence
prec_shift	strictInterl_shift	3	1	lean_declaration	manual_semantic_rename	ShiftLemma.lean
prec_shift_of_interlaces	strictInterl_shift_of_interlaces	2	1	lean_declaration	manual_semantic_rename	ShiftLemma.lean
prec_shift_of_same_degree	strictInterl_shift_of_same_degree	2	1	lean_declaration	manual_semantic_rename	ShiftLemma.lean
prec_shifted_pair_of_affine_family_nonneg	strictInterl_shifted_pair_of_affine_family_nonneg	3	2	lean_declaration	manual_semantic_rename	AffineFamily.lean,GeneralizedSnakePosets
prec_shifted_pair_of_prec_or_revPrec	strictInterl_shifted_pair_of_strictInterl_or_reverse	1	1	lean_declaration	manual_semantic_rename	AffineFamily.lean
prec_simsun_succ	strictInterl_simsun_succ	8	2	tactic_declaration	manual_alias_then_migrate	CombinatorialExamples,Tactic
prec_singletonFreeSetPartitions_succ	strictInterl_singletonFreeSetPartitions_succ	6	2	tactic_declaration	manual_alias_then_migrate	CombinatorialExamples,Tactic
prec_singletonFreeSetPartitions_succ_of_prec_core	strictInterl_singletonFreeSetPartitions_succ_of_strictInterl_core	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_singletonFreeSetPartitions_three_four	strictInterl_singletonFreeSetPartitions_three_four	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_singletonFreeSetPartitions_two_three	strictInterl_singletonFreeSetPartitions_two_three	3	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_singletonFreeSetPartitionsCore_of_prec	strictInterl_singletonFreeSetPartitionsCore_of_strictInterl	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_step_of_quadratic_derivative_bilinear	strictInterl_step_of_quadratic_derivative_bilinear	2	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_step_of_quadratic_derivative_linear	strictInterl_step_of_quadratic_derivative_linear	2	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_step_of_quadratic_derivative_linear_offset	strictInterl_step_of_quadratic_derivative_linear_offset	3	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_step_of_quadratic_derivative_shift	strictInterl_step_of_quadratic_derivative_shift	2	1	lean_declaration	manual_semantic_rename	DerivativeRecurrence
prec_stirlingPermutations_one_two	strictInterl_stirlingPermutations_one_two	2	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_stirlingPermutations_succ	strictInterl_stirlingPermutations_succ	7	2	tactic_declaration	manual_alias_then_migrate	CombinatorialExamples,Tactic
prec_sturmDerangementsExc_affine_mul_X	strictInterl_sturmDerangementsExc_affine_mul_X	1	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_sturmDerangementsExc_succ	strictInterl_sturmDerangementsExc_succ	5	2	tactic_declaration	manual_alias_then_migrate	CombinatorialExamples,Tactic
prec_sturmDerangementsExc_succ_of_prec_recurrenceCore	strictInterl_sturmDerangementsExc_succ_of_strictInterl_recurrenceCore	3	1	lean_declaration	manual_semantic_rename	CombinatorialExamples
prec_sub_C_mul_of_interlaces_evalCoeff_nonpos_of_no_common	strictInterl_sub_C_mul_of_interlaces_evalCoeff_nonpos_of_no_common	3	1	lean_declaration	manual_semantic_rename	MaWang
prec_sub_of_prec_triple_of_posLeadingCoeff	strictInterl_sub_of_strictInterl_triple_of_posLeadingCoeff	2	2	lean_declaration	manual_semantic_rename	BrandenVecchi,Interlacing
prec_sub_X_mul_left	strictInterl_sub_X_mul_left	3	1	lean_declaration	manual_semantic_rename	FolkloreLemma.lean
prec_sub_X_mul_pair_of_eq_posLeadingCoeff	strictInterl_sub_X_mul_pair_of_eq_posLeadingCoeff	5	2	lean_declaration	manual_semantic_rename	FolkloreLemma.lean,GeneralizedSnakePosets
prec_sub_X_mul_pair_of_posLeadingCoeff	strictInterl_sub_X_mul_pair_of_posLeadingCoeff	3	1	lean_declaration	manual_semantic_rename	FolkloreLemma.lean
prec_sub_X_mul_right	strictInterl_sub_X_mul_right	4	3	lean_declaration	manual_semantic_rename	AffineFamily.lean,FolkloreLemma.lean,SymmetricDecomposition
prec_succ	strictInterl_succ	5	3	reference_or_local	migrate_with_declaration_owner	Applications,DerivativeRecurrence
prec_sum	strictInterl_sum	3	1	lean_declaration	manual_semantic_rename	WagnerLeftSum.lean
prec_sum_	strictInterl_sum_	1	1	reference_or_local	migrate_with_declaration_owner	ConvexCombination.lean
prec_sum_left	strictInterl_sum_left	3	2	tactic_declaration	manual_alias_then_migrate	Tactic,WeightedSum.lean
prec_sum_left_of_common_left	strictInterl_sum_left_of_common_left	3	2	lean_declaration	manual_semantic_rename	PosCombo.lean,SymmetricDecomposition
prec_sum_left_of_common_left_signed	strictInterl_sum_left_of_common_left_signed	13	9	lean_declaration	manual_semantic_rename	CommonInterleaver,FolkloreLemma.lean,PosCombo.lean,SamePhaseInterlacing.lean,ShiftLemma.lean,StaircaseSum.lean,Wagner
prec_sum_left_of_prec_left_family_forward_sameDegree_nonneg	strictInterl_sum_left_of_strictInterl_left_family_forward_sameDegree_nonneg	2	1	lean_declaration	manual_semantic_rename	CommonInterleaver
prec_sum_left_of_prec_right_family_forward_sameDegree_nonneg	strictInterl_sum_left_of_strictInterl_right_family_forward_sameDegree_nonneg	3	1	lean_declaration	manual_semantic_rename	CommonInterleaver
prec_sum_of_compatible_left	strictInterl_sum_of_compatible_left	2	2	lean_declaration	manual_semantic_rename	WagnerLeftSum.lean,WeightedSum.lean
prec_sum_right	strictInterl_sum_right	6	5	tactic_declaration	manual_alias_then_migrate	Challenges,CommonInterleaver,StaircaseSum.lean,Tactic,WeightedSum.lean
prec_TDeriv	strictInterl_TDeriv	5	2	tactic_declaration	manual_alias_then_migrate	IteratedDerivativeShift.lean,Tactic
prec_thetaa_thetab	strictInterl_thetaa_thetab	1	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_thetac_X_mul	strictInterl_thetac_X_mul	2	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_thetaPlusOne_X_polarTheta_boundary	strictInterl_thetaPlusOne_X_polarTheta_boundary	2	1	lean_declaration	manual_semantic_rename	EulerOperator
prec_threshold_divX	strictInterl_threshold_divX	2	1	lean_declaration	manual_semantic_rename	LiuWangBenchmark.lean
